essay_id,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,predicted_score,vocab_level

5702,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,23.2

5703,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.4

5704,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.7

5705,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,26.4

5706,2,1,3,2,3,3,2,2,0.0,0.0,1.0,1,25.4

5707,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.0

5708,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,35.4

5709,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,25.9

5710,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.4

5711,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,20.5

5712,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

5713,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.4

5714,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.3

5715,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,23.7

5716,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,21.3

5717,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.7

5718,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,18.7

5719,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.4

5720,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,10.3

5721,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,30.7

5722,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.7

5723,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,16.9

5724,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,24.0

5725,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,24.9

5726,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,35.9

5727,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,33.5

5728,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.8

5729,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.7

5730,1,1,2,3,3,2,2,1,0.0,0.0,1.0,0,40.0

5731,2,1,3,2,3,2,2,1,0.0,0.0,1.0,1,33.0

5732,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,29.7

5733,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,17.5

5734,2,1,2,2,3,3,2,2,0.0,1.0,0.0,1,17.2

5735,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.3

5736,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,46.0

5737,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.1

5738,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.6

5739,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.3

5740,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.5

5741,2,1,3,2,3,3,2,2,0.0,0.0,1.0,1,34.6

5742,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,28.0

5743,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.4

5744,2,1,2,2,3,2,2,2,0.0,0.5,0.5,1,15.4

5745,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,43.9

5746,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.1

5747,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,21.6

5748,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,15.8

5749,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,27.4

5750,2,1,2,2,3,3,2,2,0.0,1.0,0.0,1,17.6

5751,2,1,2,2,3,2,2,1,0.0,1.0,0.0,1,12.6

5752,2,1,2,2,3,2,3,2,0.0,0.0,1.0,0,8.8

5753,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,13.8

5754,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.4

5755,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.7

5756,1,1,3,2,3,2,2,1,0.0,0.0,1.0,0,26.0

5757,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.0

5758,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.9

5759,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.4

5760,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,46.1

5761,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,23.3

5762,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,29.9

5763,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,26.1

5764,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.8

5765,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,24.7

5766,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,22.1

5767,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.6

5768,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,21.6

5769,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,22.8

5770,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,28.7

5771,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

5772,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.2

5773,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,27.7

5774,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,27.4

5775,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.0

5776,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.1

5777,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,20.3

5778,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.3

5779,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.7

5780,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,14.0

5781,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,32.8

5782,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,35.3

5783,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.2

5784,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.7

5785,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,30.4

5786,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,39.4

5787,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.6

5788,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.0

5789,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

5790,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,27.4

5791,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,22.9

5792,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.5

5793,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.1

5794,1,1,2,2,2,3,2,2,0.0,0.0,1.0,0,24.1

5795,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.8

5796,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.9

5797,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.6

5798,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.4

5799,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,24.3

5800,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,29.7

5801,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.4

5802,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.7

5803,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.8

5804,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.5

5805,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,22.3

5806,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.9

5807,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.9

5808,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.6

5809,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,33.8

5810,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.5

5811,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.6

5812,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.2

5813,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,21.0

5814,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,28.3

5815,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,7.2

5816,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,34.1

5817,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.2

5818,1,1,2,2,3,3,3,1,0.0,0.0,1.0,0,29.6

5819,2,1,3,2,3,2,2,1,0.0,0.0,1.0,1,11.5

5820,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.6

5821,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.3

5822,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,23.3

5823,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,25.8

5824,1,1,2,2,3,2,2,2,1.0,0.0,0.0,0,5.7

5825,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,19.3

5826,2,1,2,3,3,2,2,2,0.0,0.0,1.0,1,23.2

5827,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.8

5828,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,32.2

5829,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.4

5830,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,29.4

5831,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,26.0

5832,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.1

5833,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,17.8

5834,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,21.0

5835,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,40.4

5836,1,1,2,2,3,3,3,2,0.0,0.0,1.0,0,22.0

5837,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,35.4

5838,2,1,2,2,3,2,2,1,0.0,0.0,1.0,0,19.9

5839,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.1

5840,2,1,2,2,3,3,2,2,0.0,0.0,1.0,0,22.0

5841,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.9

5842,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.1

5843,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.3

5844,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,34.6

5845,1,1,3,3,3,2,2,2,0.0,0.0,1.0,0,23.6

5846,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.7

5847,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.5

5848,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,37.9

5849,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,32.5

5850,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.8

5851,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.0

5852,2,1,2,2,3,2,2,1,0.0,0.0,1.0,0,35.8

5853,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,24.8

5854,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,30.0

5855,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,15.0

5856,2,1,2,2,3,2,2,2,0.0,1.0,0.0,0,19.8

5857,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.5

5858,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,25.0

5859,0,1,2,3,3,2,2,1,0.0,0.0,1.0,0,31.0

5860,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,13.6

5861,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.3

5862,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,20.8

5863,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.3

5864,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,26.2

5865,2,1,3,2,3,2,2,1,0.0,0.0,1.0,1,29.4

5866,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.4

5867,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.5

5868,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,18.5

5869,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,24.8

5870,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,29.6

5871,2,1,2,2,3,2,3,2,0.0,1.0,0.0,0,17.6

5872,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.0

5873,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,9.9

5874,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.7

5875,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,12.6

5876,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,13.5

5877,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,14.9

5878,2,1,2,2,3,2,3,2,0.0,0.0,1.0,1,30.4

5879,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.0

5880,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,35.4

5881,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,14.4

5882,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,24.2

5883,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,24.6

5884,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,26.1

5885,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.6

5886,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,13.5

5887,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.0

5888,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

5889,2,1,3,3,3,2,2,2,0.0,0.0,1.0,1,30.1

5890,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,21.7

5891,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.3

5892,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.7

5893,2,1,2,2,3,3,2,1,0.0,0.0,1.0,1,41.8

5894,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.4

5895,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,26.4

5896,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,21.2

5897,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.9

5898,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,34.4

5899,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,41.4

5900,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.5

5901,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,19.9

5902,0,1,2,2,3,2,3,2,0.0,0.0,1.0,0,32.2

5903,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.1

5904,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,33.4

5905,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,33.7

5906,2,1,2,2,3,2,2,2,0.0,1.0,0.0,1,12.4

5907,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,21.4

5908,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.6

5909,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,14.8

5910,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,35.7

5911,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.0

5912,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,17.4

5913,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,25.1

5914,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.2

5915,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.6

5916,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.8

5917,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,27.5

5918,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.2

5919,0,1,2,2,3,3,2,1,0.0,0.5,0.5,0,17.0

5920,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.1

5921,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,29.0

5922,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,19.3

5923,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.7

5924,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.5

5925,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,23.8

5926,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.4

5927,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,29.7

5928,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.6

5929,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,34.5

5930,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,20.3

5931,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,25.3

5932,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,31.2

5933,0,1,3,2,3,2,2,2,0.0,1.0,0.0,0,10.8

5934,2,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.8

5935,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,26.7

5936,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,25.9

5937,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,26.7

5938,0,1,2,2,3,2,2,2,0.0,0.5,0.5,0,14.6

5939,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.4

5940,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.1

5941,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.1

5942,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,26.0

5943,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.1

5944,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,28.4

5945,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.3

5946,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.9

5947,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,20.9

5948,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,36.2

5949,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.1

5950,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,38.0

5951,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.4

5952,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,32.2

5953,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.0

5954,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,17.0

5955,0,1,2,2,3,2,2,1,0.0,0.0,1.0,0,21.4

5956,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,33.6

5957,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,18.2

5958,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,25.8

5959,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

5960,2,1,2,2,3,2,2,2,0.0,0.5,0.5,1,15.4

5961,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.6

5962,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,30.8

5963,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.0

5964,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,11.0

5965,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.3

5966,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,19.6

5967,2,1,2,3,3,2,2,2,0.0,1.0,0.0,1,20.2

5968,2,1,2,2,3,3,3,2,0.0,0.0,1.0,1,30.0

5969,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,9.6

5970,1,1,2,2,3,3,2,2,0.0,0.0,1.0,0,26.4

5971,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,32.5

5972,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,20.2

5973,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,19.7

5974,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,40.9

5975,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,46.6

5976,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.7

5977,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.1

5978,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.2

5979,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,14.9

5980,2,1,3,2,3,2,2,2,0.0,0.0,1.0,1,19.5

5981,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,23.2

5982,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.0

5983,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.6

5984,2,1,3,2,3,3,2,2,0.0,0.0,1.0,1,34.6

5985,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.1

5986,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,26.7

5987,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,22.2

5988,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.8

5989,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.4

5990,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,26.6

5991,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,10.2

5992,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,24.9

5993,1,1,2,2,3,2,2,2,0.0,0.5,0.5,0,18.4

5994,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,24.4

5995,1,1,2,3,3,2,2,2,0.0,1.0,0.0,0,15.9

5996,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.0

5997,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,25.2

5998,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,15.2

5999,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.6

6000,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,30.3

6001,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,32.2

6002,2,1,3,2,3,2,2,1,0.0,0.0,1.0,1,41.0

6003,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,12.6

6004,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.9

6005,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.2

6006,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,24.0

6007,1,1,2,2,3,2,2,1,0.0,1.0,0.0,0,12.3

6008,1,1,2,2,3,2,2,1,0.0,0.0,1.0,0,23.9

6009,2,1,3,3,3,2,2,1,0.0,0.0,1.0,1,17.4

6010,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,12.5

6011,1,1,2,2,3,3,3,1,0.0,0.0,1.0,0,26.0

6012,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.7

6013,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.7

6014,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,39.6

6015,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,13.1

6016,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.4

6017,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.2

6018,2,1,2,2,3,2,2,1,0.0,0.0,1.0,1,27.1

6019,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,37.3

6020,2,1,2,2,3,3,2,2,0.0,0.0,1.0,1,26.3

6021,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.4

6022,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,31.0

6023,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,16.2

6024,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,18.7

6025,1,1,3,2,3,2,2,2,0.0,1.0,0.0,0,12.6

6026,1,1,2,3,3,2,2,2,0.0,0.0,1.0,0,34.9

6027,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,23.6

6028,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,40.0

6029,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,25.0

6030,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,20.0

6031,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.6

6032,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,33.5

6033,2,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.3

6034,0,1,2,2,3,3,2,2,0.0,0.0,1.0,0,22.0

6035,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.6

6036,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,16.8

6037,1,1,2,2,3,2,3,2,0.0,0.0,1.0,0,21.6

6038,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.2

6039,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,29.3

6040,0,1,2,3,3,2,2,2,0.0,0.0,1.0,0,24.1

6041,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,27.1

6042,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,28.3

6043,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,22.5

6044,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,20.3

6045,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,35.8

6046,0,1,2,3,3,2,2,2,0.0,1.0,0.0,0,16.0

6047,1,1,3,2,3,2,2,2,0.0,0.0,1.0,0,21.7

6048,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,10.8

6049,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.8

6050,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,28.1

6051,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,23.9

6052,2,1,2,2,3,2,2,1,0.0,0.0,1.0,0,31.6

6053,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,12.3

6054,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,18.4

6055,0,1,2,2,3,2,2,2,1.0,0.0,0.0,0,6.7

6056,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,9.6

6057,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,21.9

6058,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1,35.0

6059,0,1,2,2,3,3,2,2,0.0,1.0,0.0,0,16.1

6060,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,38.0

6061,0,1,2,2,3,2,2,2,0.0,0.0,1.0,0,26.8

6062,0,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.0

6063,1,1,2,2,3,2,2,2,0.0,1.0,0.0,0,17.7

6064,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,20.6

6065,0,1,2,2,3,3,2,1,0.0,0.0,1.0,0,24.5

6066,1,1,2,2,3,2,2,2,0.0,0.0,1.0,0,24.4

6067,0,1,3,2,3,2,2,2,0.0,0.0,1.0,0,26.2

