essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level
21190,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.1,1
21191,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,12.6,0
21192,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,1
21193,8,1,1,2,2,2,3,3,2,0.0,0.0,1.0,8.6,0
21194,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,7.0,1
21195,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,9.2,0
21196,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.9,0
21197,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.6,0
21198,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,10.2,0
21199,8,0,1,2,3,2,2,2,2,0.0,0.0,1.0,7.1,0
21200,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,9.7,0
21201,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,7.4,1
21202,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.5,0
21203,8,0,1,2,2,2,2,3,2,0.0,1.0,0.0,7.1,0
21204,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,11.9,0
21205,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,3.2,1
21206,8,1,1,2,2,2,2,3,2,0.0,0.0,1.0,5.6,0
21207,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,6.5,1
21208,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.0,1
21209,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,2.8,1
21210,8,1,1,3,2,2,2,2,2,0.0,1.0,0.0,4.7,0
21211,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,1.9,0
21212,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.4,1
21213,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,5.3,0
21214,8,1,1,3,2,2,2,2,2,0.0,1.0,0.0,9.3,0
21215,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,5.0,0
21216,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.4,0
21217,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.9,1
21218,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,8.6,1
21219,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,4.9,1
21220,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.8,1
21221,8,1,1,2,3,3,2,2,2,0.0,0.0,1.0,10.8,0
21222,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,8.0,0
21223,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,3.4,0
21224,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,3.7,1
21225,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,5.8,1
21226,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.9,0
21227,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.0,1
21228,8,2,1,3,2,3,2,2,2,0.0,0.0,1.0,7.6,1
21229,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,1
21230,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,0
21231,8,0,1,2,2,2,2,3,2,0.0,1.0,0.0,5.2,0
21232,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,11.3,0
21233,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,3.8,1
21234,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.1,0
21235,8,2,1,3,2,2,2,2,2,0.0,1.0,0.0,0.8,0
21236,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,5.7,1
21237,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-5.8,0
21238,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,5.7,0
21239,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,8.4,0
21240,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.2,1
21241,8,1,1,2,3,2,2,2,2,0.0,0.0,1.0,7.8,0
21242,8,2,1,3,3,2,3,2,2,0.0,0.0,1.0,11.9,1
21243,8,1,1,2,3,2,2,3,2,0.0,1.0,0.0,3.1,0
21244,8,2,1,3,2,2,2,2,2,0.0,1.0,0.0,15.4,1
21245,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.0,0
21246,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,5.7,0
21247,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,14.0,0
21248,8,2,1,2,2,3,2,2,2,0.0,1.0,0.0,5.5,0
21249,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,8.0,1
21250,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,13.8,0
21251,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.1,1
21252,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.6,1
21253,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,5.3,0
21254,8,2,1,2,3,2,2,2,1,0.0,0.0,1.0,6.3,1
21255,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,1.6,1
21256,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.4,1
21257,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,10.9,0
21258,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,31.1,0
21259,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.4,0
21260,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,34.2,1
21261,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.5,1
21262,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-1.0,0
21263,8,1,1,2,2,3,2,3,2,0.0,0.0,1.0,11.4,0
21264,8,0,1,2,3,2,2,2,2,0.0,1.0,0.0,7.9,0
21265,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,8.1,0
21266,8,1,1,2,2,2,2,2,2,1.0,0.0,0.0,0.5,0
21267,8,0,1,2,3,2,2,2,2,0.0,0.0,1.0,7.3,0
21268,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.9,1
21269,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,9.9,0
21270,8,1,1,2,2,2,3,2,2,0.0,1.0,0.0,2.7,0
21271,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.3,0
21272,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.5,1
21273,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,2.8,0
21274,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.4,0
21275,8,2,1,2,3,3,2,2,2,0.0,0.0,1.0,8.1,1
21276,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.2,1
21277,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,7.5,1
21278,8,1,1,2,2,2,2,2,2,1.0,0.0,0.0,2.4,0
21279,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.2,1
21280,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,5.2,1
21281,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,17.2,1
21282,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,-1.8,0
21283,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,4.4,1
21284,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,6.6,1
21285,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,6.3,1
21286,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.4,1
21287,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.7,1
21288,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.5,1
21289,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,0
21290,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,13.7,1
21291,8,1,1,2,3,3,3,2,2,0.0,0.0,1.0,10.2,0
21292,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,0
21293,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,2.9,1
21294,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,16.2,1
21295,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.1,0
21296,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.3,1
21297,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.4,1
21298,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,8.3,0
21299,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,0
21300,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.3,0
21301,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,4.3,0
21302,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.5,0
21303,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,10.5,0
21304,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,1.0,0
21305,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,4.6,1
21306,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.0,1
21307,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,6.5,0
21308,8,0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.9,0
21309,8,1,1,2,2,2,2,3,2,0.0,1.0,0.0,4.8,0
21310,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,-0.3,0
21311,8,2,1,2,3,2,2,2,1,0.0,0.0,1.0,5.8,1
21312,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,23.5,0
21313,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-0.9,0
21314,8,1,1,2,2,2,3,2,2,0.0,0.0,1.0,6.9,0
21315,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,11.1,1
21316,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.7,0
21317,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,11.9,1
21318,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.4,1
21319,8,1,1,2,2,2,2,3,2,0.0,0.0,1.0,8.1,0
21320,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.9,0
21321,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.2,0
21322,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21323,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,13.0,1
21324,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
21325,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.8,1
21326,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,10.1,1
21327,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.7,1
21328,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.2,1
21329,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,1
21330,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,14.4,0
21331,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,10.4,0
21332,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.7,1
21333,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,13.9,1
21334,8,1,1,2,2,2,3,2,2,0.0,0.0,1.0,12.3,0
21335,8,0,1,2,2,2,2,3,2,0.0,1.0,0.0,3.8,0
21336,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,35.3,0
21337,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21338,8,2,1,2,3,2,3,3,2,0.0,1.0,0.0,4.5,1
21339,8,2,1,2,2,2,2,2,1,0.0,1.0,0.0,4.8,1
21340,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,10.0,0
21341,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,8.5,0
21342,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,7.1,0
21343,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,7.4,0
21344,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,9.4,0
21345,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,7.7,1
21346,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.1,1
21347,8,1,1,2,2,2,3,2,1,0.0,0.0,1.0,9.9,0
21348,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,11.1,0
21349,8,2,1,2,2,3,2,3,2,0.0,0.0,1.0,7.8,1
21350,8,1,1,2,3,2,2,2,2,0.0,1.0,0.0,0.3,0
21351,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,7.6,0
21352,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.1,1
21353,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.5,0
21354,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,10.8,0
21355,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.0,1
21356,8,0,1,3,2,2,2,2,2,0.0,1.0,0.0,6.6,0
21357,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,4.4,0
21358,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.8,1
21359,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.9,0
21360,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,10.0,0
21361,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,5.2,1
21362,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,3.7,1
21363,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,14.9,1
21364,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.7,1
21365,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,6.5,0
21366,8,0,1,2,3,3,2,2,2,0.0,0.0,1.0,8.6,0
21367,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,12.5,0
21368,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,5.3,0
21369,8,2,1,3,3,2,2,2,2,0.0,1.0,0.0,2.1,1
21370,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,10.7,1
21371,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.8,0
21372,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,8.0,0
21373,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,6.5,0
21374,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,11.6,0
21375,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,10.6,1
21376,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,-0.1,0
21377,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,4.7,1
21378,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.7,0
21379,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,2.5,0
21380,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,9.8,1
21381,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,3.1,0
21382,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,7.5,0
21383,8,1,1,2,2,2,3,2,1,0.0,0.0,1.0,3.2,0
21384,8,1,1,2,2,2,3,2,2,0.0,0.0,1.0,10.6,0
21385,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,6.4,0
21386,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,9.9,0
21387,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,10.3,1
21388,8,1,1,2,2,3,3,2,2,0.0,0.0,1.0,10.1,0
21389,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,13.5,0
21390,8,2,1,2,2,3,2,3,2,0.0,0.0,1.0,7.5,1
21391,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,4.1,0
21392,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,9.3,1
21393,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,14.7,0
21394,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,4.6,0
21395,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,32.6,0
21396,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,1
21397,8,2,1,2,3,2,2,3,2,0.0,0.0,1.0,6.4,1
21398,8,2,1,3,2,2,2,2,2,0.0,1.0,0.0,0.5,1
21399,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.3,0
21400,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.5,0
21401,8,0,1,2,2,2,2,3,2,0.0,0.0,1.0,7.3,0
21402,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,0.9,0
21403,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.0,1
21404,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.2,0
21405,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.3,0
21406,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,14.9,1
21407,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.5,0
21408,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,9.9,0
21409,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,8.4,0
21410,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.1,0
21411,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,7.7,0
21412,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,1
21413,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.2,0
21414,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,14.8,1
21415,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,4.7,1
21416,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,13.8,0
21417,8,0,1,2,2,3,2,2,2,0.0,0.0,1.0,5.5,0
21418,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,0
21419,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.3,1
21420,8,2,1,3,3,2,2,2,2,0.0,1.0,0.0,2.9,1
21421,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.9,1
21422,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.3,1
21423,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.4,0
21424,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,13.8,0
21425,8,1,1,2,2,2,3,2,2,0.0,1.0,0.0,7.4,0
21426,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,11.5,1
21427,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.0,0
21428,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,15.3,0
21429,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,7.4,0
21430,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.6,1
21431,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,1.9,0
21432,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.5,1
21433,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,5.1,1
21434,8,2,1,2,2,2,2,2,1,0.0,0.0,1.0,8.4,1
21435,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,10.5,1
21436,8,1,1,3,3,2,2,2,2,0.0,0.0,1.0,6.2,0
21437,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,8.4,1
21438,8,2,1,2,2,3,2,2,2,0.0,1.0,0.0,5.1,1
21439,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.8,1
21440,8,2,1,2,2,3,2,2,2,0.0,1.0,0.0,3.2,1
21441,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,1
21442,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,7.1,1
21443,8,2,1,2,3,2,3,2,2,0.0,0.0,1.0,7.6,1
21444,8,2,1,2,2,2,2,3,2,0.0,0.0,1.0,11.1,1
21445,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,3.2,1
21446,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,4.9,1
21447,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,5.6,0
21448,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,1.1,1
21449,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,12.9,1
21450,8,0,1,2,2,2,2,3,2,0.0,0.0,1.0,16.7,0
21451,8,0,1,2,2,2,2,3,2,0.0,0.0,1.0,14.6,0
21452,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,9.1,0
21453,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.8,1
21454,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,6.3,1
21455,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,-2.4,0
21456,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,6.6,0
21457,8,2,1,2,3,2,2,3,2,0.0,0.0,1.0,9.5,1
21458,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.3,1
21459,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,9.8,1
21460,8,0,1,2,3,2,2,2,2,0.0,0.0,1.0,21.9,0
21461,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.2,1
21462,8,2,1,2,2,3,2,2,2,0.5,0.5,0.0,3.2,1
21463,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.2,0
21464,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,14.8,1
21465,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,5.1,1
21466,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.5,1
21467,8,1,1,2,3,2,2,3,2,0.0,0.0,1.0,10.9,0
21468,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.8,1
21469,8,0,1,2,2,2,3,2,2,0.0,1.0,0.0,10.2,0
21470,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.2,1
21471,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,3.7,0
21472,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,8.2,0
21473,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,10.9,0
21474,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.9,1
21475,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,5.5,0
21476,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,11.1,0
21477,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,4.9,0
21478,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,7.1,0
21479,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,11.0,0
21480,8,2,1,2,2,2,3,2,2,0.0,0.0,1.0,7.8,1
21481,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,1.7,0
21482,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,8.1,0
21483,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,8.2,0
21484,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,7.4,0
21485,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.4,1
21486,8,2,1,3,2,2,2,2,2,0.0,1.0,0.0,15.2,1
21487,8,0,1,3,2,2,2,2,2,0.0,1.0,0.0,14.9,0
21488,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,5.6,1
21489,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,13.4,0
21490,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,11.8,1
21491,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.2,0
21492,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,2.7,0
21493,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,7.2,0
21494,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,7.2,1
21495,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,9.9,0
21496,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,12.5,0
21497,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.0,0
21498,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,4.4,1
21499,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,9.8,1
21500,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,2.4,0
21501,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.4,0
21502,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,4.7,0
21503,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,6.6,1
21504,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.1,0
21505,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,19.7,1
21506,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,1.9,1
21507,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,14.1,0
21508,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.7,1
21509,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,9.4,0
21510,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.2,1
21511,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,7.9,0
21512,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,9.4,0
21513,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,6.6,0
21514,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.0,1
21515,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,5.1,0
21516,8,1,1,2,3,2,2,3,2,0.0,0.0,1.0,4.9,0
21517,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,3.6,0
21518,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,8.3,0
21519,8,1,1,2,2,2,2,2,2,0.0,0.0,1.0,8.5,0
21520,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,5.5,0
21521,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,7.4,0
21522,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,6.9,0
21523,8,1,1,2,2,3,2,2,2,0.0,0.0,1.0,5.2,0
21524,8,0,1,3,2,2,3,2,2,0.0,0.0,1.0,6.9,0
21525,8,0,1,2,2,2,2,2,2,0.0,0.0,1.0,6.7,0
21526,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,6.0,0
21527,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,8.1,1
21528,8,0,1,2,2,2,3,2,2,0.0,0.0,1.0,10.7,0
21529,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,6.9,1
21530,8,2,1,3,2,2,2,2,2,0.0,0.0,1.0,5.9,1
21531,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,6.7,1
21532,8,2,1,2,2,2,2,2,2,0.0,0.0,1.0,9.5,1
21533,8,1,1,3,2,3,2,2,2,0.0,0.0,1.0,5.5,0
21534,8,1,1,2,2,2,2,2,2,0.0,1.0,0.0,5.3,0
21535,8,2,1,2,3,2,2,2,2,0.0,0.0,1.0,11.8,1
21536,8,0,1,2,2,2,2,2,2,1.0,0.0,0.0,-3.9,0
21537,8,0,1,3,2,2,2,2,2,0.0,0.0,1.0,12.0,0
21538,8,1,1,3,2,2,2,2,2,0.0,0.0,1.0,9.0,0
21539,8,0,1,2,2,3,2,3,2,0.0,1.0,0.0,7.0,0
21540,8,0,1,3,2,2,2,2,2,0.0,1.0,0.0,4.7,0
21541,8,2,1,2,2,3,2,2,2,0.0,0.0,1.0,8.9,1
21542,8,2,1,2,2,2,2,2,2,0.0,1.0,0.0,3.8,1
21543,8,0,1,2,2,2,2,2,2,0.0,1.0,0.0,8.6,0
21544,8,0,1,2,2,2,2,3,2,0.0,1.0,0.0,0.7,0
21545,8,0,1,2,2,2,3,2,1,0.0,1.0,0.0,5.4,0
