essay_id,set,score,org_score,pos_adjadv,pos_noun,pos_pronoun,pos_verb,pos_other,pos_nums,complex_short,complex_medium,complex_long,vocab_level,new_score,pred_score,prompt_relevance
6540,3,2.0,0,2,2,2,2,2,2,0.25,0.75,0.0,4.0,0,0,39
6541,3,2.0,0,2,2,2,2,3,2,0.0,0.8,0.2,9.6,0,0,90
6542,3,2.0,0,2,2,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,10.9,0,0,101
6543,3,3.0,0,2,2,2,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,7.6,1,0,116
6544,3,2.0,0,2,3,3,2,3,2,0.5555555555555556,0.4444444444444444,0.0,4.5,0,0,52
6545,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,6.5,0,0,28
6546,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,16.0,0,0,31
6547,3,2.0,0,3,3,3,2,3,2,0.6666666666666666,0.3333333333333333,0.0,4.3,0,0,21
6548,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.3,0,0,42
6549,3,1.0,0,2,2,3,2,2,1,0.35714285714285715,0.6428571428571429,0.0,8.0,0,0,130
6550,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,4.9,0,0,30
6551,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,12.2,0,0,77
6552,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,7.3,0,0,46
6553,3,2.0,0,2,3,3,2,2,2,0.0,1.0,0.0,9.8,0,0,100
6554,3,3.0,0,3,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,9.7,1,0,106
6555,3,1.0,0,2,2,3,3,2,2,0.4,0.6,0.0,5.0,0,0,35
6556,3,1.0,1,3,2,3,2,2,2,0.25,0.75,0.0,4.9,0,0,51
6557,3,1.0,1,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,6.1,0,0,70
6558,3,1.0,0,2,2,3,2,2,2,0.0,0.5,0.5,15.4,0,0,39
6559,3,2.0,1,2,2,3,2,2,2,0.0,1.0,0.0,7.2,0,0,47
6560,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.3,0,0,55
6561,3,2.0,0,3,3,2,2,3,2,0.0,0.8571428571428571,0.14285714285714285,10.4,0,0,111
6562,3,1.0,0,2,2,2,2,3,2,0.25,0.5,0.25,7.6,0,0,62
6563,3,3.0,0,2,2,3,2,2,2,0.09090909090909091,0.9090909090909091,0.0,5.8,1,0,121
6564,3,3.0,0,3,3,2,2,2,2,0.1,0.8,0.1,8.4,1,0,121
6565,3,1.0,0,2,2,3,2,2,1,0.0,1.0,0.0,8.5,0,0,124
6566,3,3.0,0,2,2,2,2,2,2,0.36363636363636365,0.6363636363636364,0.0,5.8,1,0,88
6567,3,1.0,0,2,2,3,2,2,2,0.2,0.6,0.2,7.2,0,0,85
6568,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.9,0,0,28
6569,3,1.0,0,2,3,3,2,2,2,0.0,1.0,0.0,8.7,0,0,49
6570,3,2.0,0,2,3,2,2,2,2,0.125,0.875,0.0,5.9,0,0,74
6571,3,2.0,0,2,2,2,2,2,2,0.3,0.7,0.0,7.2,0,0,108
6572,3,3.0,0,3,2,2,2,2,2,0.14285714285714285,0.5714285714285714,0.2857142857142857,10.0,1,0,101
6573,3,1.0,0,2,2,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,6.1,0,0,39
6575,3,3.0,1,2,3,2,2,2,2,0.0,0.9,0.1,8.5,1,0,123
6576,3,2.0,1,2,2,3,3,2,2,0.16666666666666666,0.8333333333333334,0.0,7.3,0,0,71
6577,3,1.0,0,2,2,3,3,2,2,0.0,1.0,0.0,6.5,0,0,56
6578,3,3.0,0,2,2,2,2,2,2,0.42857142857142855,0.5714285714285714,0.0,8.1,1,0,69
6579,3,2.0,0,2,2,3,3,2,2,0.25,0.25,0.5,12.3,0,0,92
6580,3,2.0,0,2,2,2,2,3,2,0.0,1.0,0.0,9.8,0,0,96
6581,3,1.0,0,2,2,3,3,2,2,0.0,1.0,0.0,12.6,0,0,44
6582,3,2.0,0,2,2,3,2,2,2,0.0,0.8333333333333334,0.16666666666666666,10.6,0,0,101
6583,3,2.0,0,3,2,2,3,2,2,0.4,0.6,0.0,9.2,0,0,50
6584,3,3.0,0,2,2,2,2,3,2,0.0,0.8333333333333334,0.16666666666666666,9.3,1,0,107
6585,3,0.0,1,2,2,3,2,2,2,0.5,0.5,0.0,5.9,0,0,19
6586,3,1.0,0,2,2,3,2,2,2,0.6428571428571429,0.35714285714285715,0.0,1.7,0,0,92
6587,3,1.0,0,2,2,3,3,2,2,0.2,0.8,0.0,8.3,0,0,69
6588,3,0.0,1,2,2,3,2,2,2,0.5,0.5,0.0,7.2,0,0,21
6589,3,1.0,0,2,2,3,2,2,2,0.7142857142857143,0.14285714285714285,0.14285714285714285,5.1,0,0,52
6590,3,2.0,0,2,2,3,2,2,2,0.4,0.6,0.0,5.2,0,0,61
6591,3,1.0,0,2,2,3,2,2,2,0.42857142857142855,0.5714285714285714,0.0,6.9,0,0,48
6592,3,3.0,0,2,2,3,2,2,2,0.5,0.25,0.25,6.9,1,0,93
6593,3,2.0,0,2,3,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,10.3,0,0,70
6594,3,1.0,0,2,2,3,2,2,1,0.0,1.0,0.0,11.3,0,0,51
6595,3,1.0,1,2,2,2,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.5,0,0,56
6596,3,2.0,0,2,2,2,2,2,2,0.0,0.8333333333333334,0.16666666666666666,9.5,0,0,86
6597,3,3.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,12.4,1,0,106
6598,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,7.4,0,0,23
6599,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.8,0,0,62
6600,3,2.0,0,2,2,3,3,2,2,0.14285714285714285,0.8571428571428571,0.0,7.7,0,0,89
6601,3,2.0,1,2,3,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,6.4,0,0,90
6602,3,1.0,1,3,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,9.9,0,0,45
6603,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,5.4,0,0,50
6604,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.4,0,0,26
6605,3,1.0,0,2,2,3,2,3,2,0.6666666666666666,0.3333333333333333,0.0,6.1,0,0,28
6606,3,2.0,1,2,2,3,2,2,2,0.2,0.8,0.0,5.4,0,0,54
6607,3,2.0,1,2,2,3,2,2,2,0.25,0.75,0.0,9.4,0,0,45
6608,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,6.4,0,0,46
6609,3,2.0,0,2,2,3,2,2,2,0.4,0.6,0.0,11.7,0,0,40
6610,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.6,0,0,30
6611,3,1.0,0,2,2,3,3,2,2,0.4,0.6,0.0,4.0,0,0,39
6612,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.0,0,0,33
6613,3,1.0,1,3,2,3,2,2,2,0.25,0.75,0.0,5.4,0,0,34
6614,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,12.2,0,0,16
6615,3,3.0,0,2,3,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,7.7,1,0,71
6616,3,0.0,0,2,2,3,2,2,2,0.0,1.0,0.0,12.4,0,0,16
6617,3,2.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.0,0,0,91
6618,3,2.0,0,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,7.9,0,0,39
6619,3,3.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.4,1,0,111
6620,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,9.3,0,0,34
6621,3,1.0,0,2,2,3,2,2,2,0.0,0.0,1.0,31.8,0,0,46
6622,3,1.0,1,2,2,3,2,2,2,0.25,0.75,0.0,9.2,0,0,42
6623,3,2.0,0,2,2,3,3,2,2,0.3,0.7,0.0,6.4,0,0,108
6624,3,1.0,0,2,2,3,2,2,2,0.4,0.6,0.0,7.3,0,0,61
6625,3,2.0,0,2,3,3,3,2,2,0.2,0.8,0.0,6.2,0,0,50
6626,3,2.0,0,2,2,3,2,3,2,0.0,0.5,0.5,7.5,0,0,54
6627,3,2.0,0,2,2,2,2,2,2,0.0,0.75,0.25,7.1,0,0,72
6628,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,6.2,0,0,30
6629,3,1.0,1,2,2,3,2,2,2,0.4,0.6,0.0,5.7,0,0,40
6630,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,6.6,0,0,26
6631,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,8.9,0,0,86
6632,3,2.0,1,2,2,3,2,3,2,0.7142857142857143,0.2857142857142857,0.0,1.8,0,0,58
6633,3,3.0,0,2,2,3,3,2,2,0.09090909090909091,0.9090909090909091,0.0,7.9,1,0,129
6634,3,1.0,0,2,2,3,3,2,2,0.4,0.6,0.0,3.8,0,0,47
6635,3,2.0,0,2,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.8,0,0,66
6636,3,3.0,0,2,2,3,2,2,2,0.0,0.6,0.4,11.7,1,0,97
6637,3,2.0,0,2,2,3,3,2,2,0.0,1.0,0.0,9.2,0,0,115
6638,3,2.0,1,2,2,2,2,2,2,0.2,0.6,0.2,8.0,0,0,57
6639,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,6.5,0,0,67
6640,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,4.0,0,0,44
6641,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,5.3,0,0,56
6642,3,1.0,1,2,2,3,2,2,2,0.4,0.6,0.0,4.3,0,0,56
6643,3,2.0,0,2,2,3,2,2,1,0.125,0.875,0.0,7.7,0,0,111
6644,3,1.0,0,2,2,2,3,2,2,0.5,0.25,0.25,9.1,0,0,54
6645,3,2.0,0,2,3,3,2,2,2,0.2222222222222222,0.7777777777777778,0.0,7.4,0,0,92
6646,3,3.0,0,2,2,3,2,2,2,0.36363636363636365,0.6363636363636364,0.0,7.2,1,0,105
6647,3,1.0,1,2,2,3,2,2,1,0.0,0.0,1.0,22.1,0,0,40
6648,3,2.0,0,3,2,2,3,2,2,0.3333333333333333,0.6666666666666666,0.0,9.9,0,0,71
6649,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,5.2,0,0,24
6650,3,1.0,0,2,2,3,2,3,2,0.2,0.8,0.0,5.2,0,0,48
6651,3,3.0,1,2,2,2,2,2,1,0.375,0.375,0.25,9.5,1,0,117
6652,3,1.0,0,2,2,3,3,2,2,0.4,0.6,0.0,5.1,0,0,92
6653,3,1.0,0,2,2,2,2,2,2,0.0,0.8333333333333334,0.16666666666666666,8.0,0,0,94
6654,3,1.0,0,2,2,2,2,2,2,0.125,0.875,0.0,6.7,0,0,105
6655,3,3.0,0,2,2,3,2,2,2,0.2,0.7,0.1,6.7,1,0,110
6656,3,0.0,0,2,2,3,2,2,2,0.0,1.0,0.0,4.6,0,0,45
6657,3,3.0,1,2,2,3,2,2,2,0.0,0.8571428571428571,0.14285714285714285,11.9,1,0,130
6658,3,2.0,0,2,2,2,2,2,2,0.25,0.75,0.0,4.7,0,0,51
6659,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.9,0,0,73
6660,3,1.0,0,2,3,2,2,2,2,0.0,0.75,0.25,8.5,0,0,142
6661,3,3.0,0,2,2,2,2,2,1,0.125,0.875,0.0,6.5,1,0,105
6662,3,2.0,0,2,2,2,2,2,2,0.0,0.3333333333333333,0.6666666666666666,17.1,0,0,83
6663,3,1.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,5.3,0,0,69
6664,3,2.0,0,2,2,3,2,2,2,0.16666666666666666,0.8333333333333334,0.0,6.6,0,0,58
6665,3,2.0,0,2,2,3,2,2,2,0.0,1.0,0.0,8.8,0,0,69
6666,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.8333333333333334,0.0,6.8,0,0,74
6667,3,1.0,0,2,2,2,2,2,2,0.5,0.5,0.0,2.9,0,0,48
6668,3,1.0,1,2,2,3,2,3,2,0.4,0.6,0.0,3.9,0,0,34
6669,3,3.0,0,2,2,3,2,2,2,0.0,1.0,0.0,11.3,1,0,54
6670,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,8.6,0,0,21
6671,3,1.0,0,3,2,2,2,2,2,0.0,1.0,0.0,8.9,0,0,32
6672,3,2.0,0,2,3,3,2,2,2,0.3076923076923077,0.6923076923076923,0.0,6.9,0,0,108
6673,3,0.0,0,2,2,3,2,2,2,0.6,0.4,0.0,4.5,0,0,30
6674,3,0.0,0,2,2,3,3,2,2,0.5,0.5,0.0,6.5,0,0,27
6675,3,2.0,0,2,2,2,2,2,2,0.2,0.6,0.2,7.6,0,0,67
6676,3,2.0,0,2,3,2,2,2,2,0.0,0.3333333333333333,0.6666666666666666,13.3,0,0,79
6677,3,3.0,0,2,2,2,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,10.9,1,0,126
6678,3,2.0,1,2,2,3,2,2,2,0.5555555555555556,0.4444444444444444,0.0,6.3,0,0,67
6679,3,2.0,1,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,9.4,0,0,88
6680,3,2.0,0,2,2,2,2,2,2,0.3333333333333333,0.5555555555555556,0.1111111111111111,8.9,0,0,135
6681,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,9.6,0,0,76
6682,3,3.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,9.3,1,0,125
6683,3,1.0,0,3,2,3,2,2,1,0.2727272727272727,0.7272727272727273,0.0,3.5,0,0,85
6684,3,1.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,10.3,0,0,60
6685,3,1.0,1,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,12.7,0,0,51
6686,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,3.8,0,0,60
6687,3,2.0,0,3,3,3,2,2,2,0.0,0.5,0.5,15.8,0,0,89
6688,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,12.3,0,0,28
6689,3,1.0,0,2,2,3,3,2,2,0.3333333333333333,0.6666666666666666,0.0,7.1,0,0,36
6690,3,3.0,0,2,2,3,2,2,2,0.0,0.0,1.0,12.9,1,0,67
6691,3,1.0,1,2,2,3,3,2,2,0.0,1.0,0.0,9.5,0,0,52
6692,3,2.0,1,2,2,3,3,2,1,0.42857142857142855,0.5714285714285714,0.0,7.0,0,0,82
6693,3,2.0,0,2,2,3,2,2,2,0.2857142857142857,0.7142857142857143,0.0,7.9,0,0,94
6694,3,3.0,0,2,2,3,2,2,2,0.0,0.8333333333333334,0.16666666666666666,14.1,1,0,97
6695,3,1.0,1,2,2,3,2,2,2,0.0,0.0,1.0,35.9,0,0,57
6696,3,3.0,0,2,2,2,2,2,2,0.0,0.7142857142857143,0.2857142857142857,12.4,1,0,128
6697,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,7.9,0,0,72
6698,3,2.0,0,2,2,2,3,2,2,0.25,0.5,0.25,7.6,0,0,53
6699,3,3.0,0,2,2,2,2,2,1,0.0,0.5,0.5,11.8,1,0,91
6700,3,2.0,1,2,2,2,3,2,2,0.2,0.8,0.0,8.6,0,0,60
6701,3,3.0,0,2,2,3,2,3,2,0.2222222222222222,0.6666666666666666,0.1111111111111111,11.0,1,0,101
6702,3,1.0,1,3,2,3,2,3,2,0.0,1.0,0.0,5.0,0,0,15
6703,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,9.3,0,0,39
6704,3,2.0,0,3,3,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,9.4,0,0,73
6705,3,3.0,0,2,2,2,2,2,2,0.21428571428571427,0.7857142857142857,0.0,8.7,1,0,187
6706,3,2.0,0,2,2,3,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,8.0,0,0,86
6707,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,12.7,0,0,81
6708,3,1.0,0,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,3.2,0,0,13
6709,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.5,0.3333333333333333,7.7,0,0,89
6710,3,2.0,0,2,2,3,2,2,2,0.5,0.5,0.0,3.6,0,0,9
6711,3,2.0,0,2,2,3,2,2,2,0.5714285714285714,0.42857142857142855,0.0,6.2,0,0,58
6712,3,3.0,0,2,2,3,3,3,2,0.2727272727272727,0.7272727272727273,0.0,5.4,1,0,85
6713,3,2.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,10.6,0,0,52
6714,3,2.0,1,2,2,2,2,2,2,0.0,1.0,0.0,14.5,0,0,65
6715,3,2.0,0,2,2,3,2,2,2,1.0,0.0,0.0,3.6,0,0,6
6716,3,3.0,0,3,2,2,2,2,2,0.09090909090909091,0.9090909090909091,0.0,7.8,1,0,149
6717,3,2.0,0,2,3,3,2,2,2,0.25,0.75,0.0,10.0,0,0,94
6718,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,8.6,0,0,54
6719,3,1.0,0,3,2,3,2,2,2,0.3333333333333333,0.6666666666666666,0.0,5.4,0,0,33
6720,3,1.0,0,2,2,3,2,3,2,0.3333333333333333,0.6666666666666666,0.0,8.9,0,0,23
6721,3,2.0,0,2,2,2,2,2,2,0.14285714285714285,0.7142857142857143,0.14285714285714285,8.8,0,0,106
6722,3,1.0,0,2,3,3,2,2,2,0.0,1.0,0.0,8.4,0,0,39
6723,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,4.4,0,0,73
6724,3,1.0,0,2,3,2,2,2,2,0.0,1.0,0.0,11.1,0,0,59
6725,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,4.4,0,0,36
6726,3,3.0,0,2,2,2,2,2,2,0.25,0.75,0.0,7.1,1,0,73
6727,3,3.0,0,3,2,2,2,2,2,0.0,0.6,0.4,15.8,1,0,92
6728,3,2.0,0,2,2,3,2,2,1,0.3333333333333333,0.6666666666666666,0.0,5.5,0,0,82
6729,3,1.0,0,2,2,3,2,2,2,0.0,0.0,1.0,9.8,0,0,55
6730,3,2.0,1,2,2,3,2,2,2,0.0,0.8,0.2,7.7,0,0,85
6731,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,10.0,0,0,17
6732,3,2.0,0,2,2,2,2,3,2,0.0,0.6666666666666666,0.3333333333333333,11.6,0,0,114
6733,3,3.0,0,2,2,3,2,2,2,0.09090909090909091,0.9090909090909091,0.0,8.6,1,0,130
6734,3,0.0,0,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,7.5,0,0,19
6735,3,2.0,0,2,2,3,2,2,2,0.4166666666666667,0.5833333333333334,0.0,5.3,0,0,94
6736,3,2.0,1,2,2,2,2,2,2,0.0,1.0,0.0,8.5,0,0,65
6737,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,7.1,0,0,44
6738,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,7.6,0,0,56
6739,3,1.0,0,2,2,2,2,2,2,0.3,0.7,0.0,3.8,0,0,100
6740,3,2.0,1,2,2,2,3,2,2,0.18181818181818182,0.8181818181818182,0.0,7.0,0,0,85
6741,3,3.0,0,2,2,2,2,2,2,0.2,0.6,0.2,6.7,1,0,140
6742,3,2.0,0,2,2,2,3,2,2,0.0,0.0,1.0,6.4,0,0,84
6743,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,4.7,0,0,44
6744,3,2.0,0,2,2,2,2,2,1,0.4166666666666667,0.5833333333333334,0.0,7.4,0,0,133
6745,3,2.0,0,2,2,2,2,2,2,0.2,0.8,0.0,9.1,0,0,68
6746,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.4,0,0,25
6747,3,2.0,0,2,2,3,2,2,2,0.0,0.75,0.25,10.1,0,0,69
6748,3,3.0,0,2,2,3,2,2,2,0.25,0.625,0.125,7.4,1,0,115
6749,3,2.0,0,2,2,3,2,2,2,0.2,0.8,0.0,8.6,0,0,66
6750,3,1.0,0,2,2,3,2,2,2,0.0,0.0,1.0,4.4,0,0,20
6751,3,2.0,1,2,2,2,2,2,2,0.0,0.5714285714285714,0.42857142857142855,12.8,0,0,158
6752,3,2.0,1,2,2,3,3,2,2,0.14285714285714285,0.5714285714285714,0.2857142857142857,10.4,0,0,97
6753,3,1.0,0,2,2,3,2,2,2,0.6,0.4,0.0,3.6,0,0,34
6754,3,1.0,0,2,2,3,2,2,2,0.0,0.0,1.0,31.3,0,0,44
6755,3,3.0,1,2,2,2,2,2,2,0.375,0.625,0.0,5.9,1,0,68
6756,3,1.0,0,2,2,2,2,2,2,0.0,1.0,0.0,5.9,0,0,64
6757,3,2.0,0,2,3,3,2,2,2,0.0,1.0,0.0,9.6,0,0,96
6758,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,11.6,0,0,86
6759,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,11.6,0,0,36
6760,3,3.0,0,2,2,2,2,2,2,0.0,1.0,0.0,5.9,1,0,111
6761,3,1.0,0,3,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,11.9,0,0,59
6762,3,2.0,0,2,2,2,2,2,2,0.375,0.5,0.125,9.4,0,0,122
6763,3,2.0,1,3,2,3,2,3,2,0.5555555555555556,0.4444444444444444,0.0,6.1,0,0,69
6764,3,3.0,0,2,2,2,2,3,2,0.0,0.8,0.2,13.8,1,0,86
6765,3,2.0,1,2,3,3,2,2,2,0.0,1.0,0.0,10.9,0,0,71
6766,3,1.0,0,2,2,2,2,2,1,0.0,0.5,0.5,11.8,0,0,34
6767,3,2.0,0,2,2,2,2,2,2,0.14285714285714285,0.8571428571428571,0.0,8.2,0,0,83
6768,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,3.5,0,0,39
6769,3,1.0,0,2,2,3,2,2,1,0.0,0.75,0.25,11.9,0,0,93
6770,3,2.0,0,2,2,2,2,2,2,0.2,0.8,0.0,7.4,0,0,100
6771,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,12.5,0,0,92
6772,3,1.0,0,2,2,2,2,2,2,0.25,0.75,0.0,7.1,0,0,93
6773,3,1.0,0,2,2,3,2,2,2,0.2,0.8,0.0,6.4,0,0,65
6774,3,1.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,8.5,0,0,53
6775,3,2.0,0,2,2,3,2,2,2,0.14285714285714285,0.8571428571428571,0.0,6.2,0,0,74
6776,3,1.0,1,2,2,2,2,2,2,0.25,0.75,0.0,8.0,0,0,34
6777,3,1.0,0,2,2,3,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.8,0,0,56
6778,3,1.0,0,3,2,2,2,2,2,0.5,0.25,0.25,8.7,0,0,55
6779,3,3.0,0,2,2,2,2,2,2,0.3076923076923077,0.6923076923076923,0.0,6.4,1,0,107
6780,3,3.0,0,2,2,2,2,2,1,0.3,0.7,0.0,6.5,1,0,121
6781,3,2.0,0,2,3,3,2,2,1,0.2,0.6,0.2,8.6,0,0,133
6782,3,0.0,0,2,2,3,2,2,2,0.0,1.0,0.0,12.9,0,0,45
6783,3,1.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,8.9,0,0,96
6784,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,8.8,0,0,46
6785,3,1.0,0,2,2,3,3,2,2,0.0,0.0,1.0,25.2,0,0,39
6786,3,1.0,0,2,2,2,2,2,1,0.0,0.875,0.125,10.6,0,0,128
6787,3,2.0,0,3,2,3,2,2,2,0.0,1.0,0.0,6.6,0,0,62
6788,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,8.1,0,0,57
6789,3,2.0,0,2,2,3,2,2,2,0.0,0.8333333333333334,0.16666666666666666,9.9,0,0,88
6790,3,2.0,0,2,2,2,2,2,2,0.0,0.75,0.25,13.1,0,0,60
6791,3,2.0,0,2,2,2,2,2,2,0.1111111111111111,0.8888888888888888,0.0,5.3,0,0,105
6792,3,2.0,0,2,2,2,2,2,2,0.0,1.0,0.0,10.3,0,0,79
6793,3,1.0,1,2,2,2,2,2,2,0.0,1.0,0.0,11.7,0,0,36
6794,3,2.0,0,3,2,2,2,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.3,0,0,48
6795,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,9.0,0,0,43
6796,3,1.0,0,2,2,3,2,2,1,0.0,1.0,0.0,8.3,0,0,24
6797,3,2.0,0,2,2,3,2,2,2,0.25,0.75,0.0,8.5,0,0,45
6798,3,3.0,0,2,3,2,2,2,2,0.0,1.0,0.0,11.1,1,0,117
6799,3,3.0,0,2,2,2,2,2,2,0.4,0.6,0.0,3.2,1,0,35
6800,3,2.0,0,2,3,3,2,2,1,0.2857142857142857,0.5714285714285714,0.14285714285714285,5.7,0,0,93
6801,3,1.0,0,2,2,3,2,2,2,0.0,1.0,0.0,4.8,0,0,32
6802,3,2.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,9.4,0,0,81
6803,3,2.0,0,2,2,2,2,2,2,0.25,0.5,0.25,4.2,0,0,63
6804,3,3.0,0,2,2,2,2,2,2,0.16666666666666666,0.6666666666666666,0.16666666666666666,13.1,1,0,90
6805,3,2.0,0,2,2,3,2,2,2,0.0,0.9,0.1,8.7,0,0,144
6806,3,1.0,0,2,2,3,2,2,2,0.0,0.8,0.2,8.6,0,0,78
6807,3,1.0,1,2,2,3,2,2,2,0.3333333333333333,0.0,0.6666666666666666,11.4,0,0,63
6808,3,1.0,0,2,2,3,2,2,2,0.25,0.75,0.0,7.9,0,0,95
6809,3,3.0,0,2,2,3,2,2,2,0.25,0.625,0.125,9.4,1,0,95
6810,3,3.0,0,2,2,3,2,2,2,0.0,0.8,0.2,13.1,1,0,92
6811,3,3.0,0,2,2,3,2,2,1,0.5,0.2857142857142857,0.21428571428571427,8.9,1,0,131
6812,3,1.0,1,2,2,2,2,2,2,0.0,0.5,0.5,12.8,0,0,43
6813,3,1.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,10.8,0,0,49
6814,3,2.0,0,2,2,3,2,2,2,0.0,0.6666666666666666,0.3333333333333333,8.9,0,0,78
6815,3,2.0,0,3,2,3,2,2,2,0.3333333333333333,0.5555555555555556,0.1111111111111111,6.9,0,0,105
6816,3,3.0,0,2,2,3,2,3,2,0.25,0.625,0.125,8.7,1,0,117
6817,3,1.0,0,2,2,2,2,2,2,0.0,0.6666666666666666,0.3333333333333333,8.1,0,0,58
6818,3,3.0,0,2,2,2,2,2,2,0.2,0.6,0.2,12.7,1,0,112
6819,3,1.0,0,2,2,3,2,2,2,0.6666666666666666,0.3333333333333333,0.0,1.3,0,0,33
6820,3,1.0,0,2,2,2,2,2,2,0.2,0.8,0.0,5.8,0,0,43
6821,3,1.0,1,2,2,3,2,2,2,0.0,1.0,0.0,6.4,0,0,24
6822,3,3.0,0,2,2,2,2,2,1,0.18181818181818182,0.8181818181818182,0.0,6.3,1,0,133
6823,3,1.0,1,2,2,2,2,2,2,0.25,0.75,0.0,6.9,0,0,39
